ATT_NUMBER,SEASON,WEEK,GDATE,WEEKDAY,TIME,TIME_BUCKET,WIN_LOSS,HOME_GAME,OT,REG_OR_POST,OPP,OPP_DIVISION,OPP_CONFERENCE,QTR,DOWN,YTG,COMPLETION,RECEIVER,RECEIVER_ID,RECEIVER_POS,YDS,TD,INT,FIRST_DOWN,AIR_YDS,YDS_AFTER_CATCH,QB_POSITION,FIELD_TARGET
96,2009,3,9/27/2009,1,3:05 PM,Late,W,0,0,Reg,Seahawks,NFC-West,NFC,3,2,8,1,Greg Olsen,43,TE,4,0,0,0,4,0,Under Center,L
103,2009,4,10/4/2009,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,1,2,5,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,LS
104,2009,4,10/4/2009,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,1,3,4,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,R
109,2009,4,10/4/2009,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,2,3,2,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,M
110,2009,4,10/4/2009,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,2,4,1,1,Greg Olsen,43,TE,1,1,0,1,1,0,Under Center,R
114,2009,4,10/4/2009,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,2,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,LS
118,2009,4,10/4/2009,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,2,3,4,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,LS
127,2009,4,10/4/2009,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,4,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,R
132,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,1,3,1,1,Greg Olsen,43,TE,5,0,0,1,2,3,Under Center,LS
144,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,2,1,10,0,Greg Olsen,43,TE,0,0,1,0,0,0,Under Center,R
148,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,3,2,6,1,Greg Olsen,43,TE,5,0,0,0,5,0,Under Center,L
149,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,3,2,11,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,RS
151,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,3,2,13,1,Greg Olsen,43,TE,4,0,0,0,4,0,Shotgun,R
155,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,3,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,R
161,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,4,2,20,1,Greg Olsen,43,TE,41,0,0,1,26,15,Shotgun,R
162,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,4,2,2,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,LS
163,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,4,3,2,1,Greg Olsen,43,TE,2,1,0,1,2,0,Shotgun,M
170,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,4,2,25,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,R
173,2009,7,10/25/2009,1,3:15 PM,Late,L,0,0,Reg,Bengals,AFC-North,AFC,1,2,11,1,Greg Olsen,43,TE,5,0,0,0,3,2,Under Center,R
176,2009,7,10/25/2009,1,3:15 PM,Late,L,0,0,Reg,Bengals,AFC-North,AFC,1,3,14,1,Greg Olsen,43,TE,7,0,0,0,-4,11,Shotgun,LS
194,2009,7,10/25/2009,1,3:15 PM,Late,L,0,0,Reg,Bengals,AFC-North,AFC,3,3,9,1,Greg Olsen,43,TE,8,0,0,0,2,6,Shotgun,L
201,2009,7,10/25/2009,1,3:15 PM,Late,L,0,0,Reg,Bengals,AFC-North,AFC,3,1,10,1,Greg Olsen,43,TE,4,0,0,0,4,0,Shotgun,R
202,2009,7,10/25/2009,1,3:15 PM,Late,L,0,0,Reg,Bengals,AFC-North,AFC,3,2,6,0,Greg Olsen,43,TE,0,0,1,0,0,0,Shotgun,R
218,2009,8,11/1/2009,1,12:00 PM,Early,W,1,0,Reg,Browns,AFC-North,AFC,2,1,10,1,Greg Olsen,43,TE,12,0,0,1,12,0,Under Center,M
225,2009,8,11/1/2009,1,12:00 PM,Early,W,1,0,Reg,Browns,AFC-North,AFC,2,2,3,1,Greg Olsen,43,TE,12,0,0,1,0,12,Under Center,RS
227,2009,8,11/1/2009,1,12:00 PM,Early,W,1,0,Reg,Browns,AFC-North,AFC,3,1,10,1,Greg Olsen,43,TE,16,0,0,1,12,4,Under Center,M
229,2009,8,11/1/2009,1,12:00 PM,Early,W,1,0,Reg,Browns,AFC-North,AFC,3,3,3,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,RS
240,2009,9,11/8/2009,1,12:00 PM,Early,L,1,0,Reg,Cardinals,NFC-West,NFC,1,1,10,1,Greg Olsen,43,TE,9,0,0,0,4,5,Under Center,L
245,2009,9,11/8/2009,1,12:00 PM,Early,L,1,0,Reg,Cardinals,NFC-West,NFC,1,3,9,1,Greg Olsen,43,TE,33,1,0,1,33,0,Shotgun,L
263,2009,9,11/8/2009,1,12:00 PM,Early,L,1,0,Reg,Cardinals,NFC-West,NFC,3,4,4,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,R
273,2009,9,11/8/2009,1,12:00 PM,Early,L,1,0,Reg,Cardinals,NFC-West,NFC,4,1,9,1,Greg Olsen,43,TE,6,0,0,0,4,2,Shotgun,M
274,2009,9,11/8/2009,1,12:00 PM,Early,L,1,0,Reg,Cardinals,NFC-West,NFC,4,2,3,1,Greg Olsen,43,TE,3,1,0,1,3,0,Shotgun,M
277,2009,9,11/8/2009,1,12:00 PM,Early,L,1,0,Reg,Cardinals,NFC-West,NFC,4,3,2,1,Greg Olsen,43,TE,20,1,0,1,20,0,Shotgun,L
279,2009,9,11/8/2009,1,12:00 PM,Early,L,1,0,Reg,Cardinals,NFC-West,NFC,4,2,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,RS
290,2009,10,11/12/2009,5,7:20 PM,Primetime,L,0,0,Reg,49ers,NFC-West,NFC,1,3,9,1,Greg Olsen,43,TE,5,0,0,0,2,3,Shotgun,RS
293,2009,10,11/12/2009,5,7:20 PM,Primetime,L,0,0,Reg,49ers,NFC-West,NFC,1,2,10,1,Greg Olsen,43,TE,16,0,0,1,14,2,Under Center,R
294,2009,10,11/12/2009,5,7:20 PM,Primetime,L,0,0,Reg,49ers,NFC-West,NFC,1,2,8,1,Greg Olsen,43,TE,20,0,0,1,19,1,Under Center,RS
295,2009,10,11/12/2009,5,7:20 PM,Primetime,L,0,0,Reg,49ers,NFC-West,NFC,1,1,10,1,Greg Olsen,43,TE,7,0,0,0,5,2,Under Center,R
296,2009,10,11/12/2009,5,7:20 PM,Primetime,L,0,0,Reg,49ers,NFC-West,NFC,2,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,LS
307,2009,10,11/12/2009,5,7:20 PM,Primetime,L,0,0,Reg,49ers,NFC-West,NFC,2,3,4,1,Greg Olsen,43,TE,7,0,0,1,5,2,Shotgun,RS
316,2009,10,11/12/2009,5,7:20 PM,Primetime,L,0,0,Reg,49ers,NFC-West,NFC,3,3,11,1,Greg Olsen,43,TE,14,0,0,1,11,3,Shotgun,M
330,2009,10,11/12/2009,5,7:20 PM,Primetime,L,0,0,Reg,49ers,NFC-West,NFC,4,1,10,1,Greg Olsen,43,TE,6,0,0,0,6,0,Shotgun,M
337,2009,10,11/12/2009,5,7:20 PM,Primetime,L,0,0,Reg,49ers,NFC-West,NFC,4,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,M
338,2009,10,11/12/2009,5,7:20 PM,Primetime,L,0,0,Reg,49ers,NFC-West,NFC,4,2,10,0,Greg Olsen,43,TE,0,0,1,0,0,0,Shotgun,M
342,2009,11,11/22/2009,1,7:20 PM,Primetime,L,1,0,Reg,Eagles,NFC-East,NFC,1,1,10,1,Greg Olsen,43,TE,3,0,0,0,2,1,Under Center,RS
343,2009,11,11/22/2009,1,7:20 PM,Primetime,L,1,0,Reg,Eagles,NFC-East,NFC,1,1,10,1,Greg Olsen,43,TE,11,0,0,1,11,0,Under Center,LS
344,2009,11,11/22/2009,1,7:20 PM,Primetime,L,1,0,Reg,Eagles,NFC-East,NFC,2,2,2,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,RS
348,2009,11,11/22/2009,1,7:20 PM,Primetime,L,1,0,Reg,Eagles,NFC-East,NFC,2,3,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,M
356,2009,11,11/22/2009,1,7:20 PM,Primetime,L,1,0,Reg,Eagles,NFC-East,NFC,2,3,11,1,Greg Olsen,43,TE,10,0,0,0,7,3,Shotgun,M
357,2009,11,11/22/2009,1,7:20 PM,Primetime,L,1,0,Reg,Eagles,NFC-East,NFC,2,2,10,1,Greg Olsen,43,TE,5,0,0,0,5,0,Shotgun,L
362,2009,11,11/22/2009,1,7:20 PM,Primetime,L,1,0,Reg,Eagles,NFC-East,NFC,3,3,13,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,M
364,2009,11,11/22/2009,1,7:20 PM,Primetime,L,1,0,Reg,Eagles,NFC-East,NFC,3,3,6,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,L
366,2009,11,11/22/2009,1,7:20 PM,Primetime,L,1,0,Reg,Eagles,NFC-East,NFC,3,2,3,1,Greg Olsen,43,TE,5,0,0,1,-1,6,Under Center,LS
371,2009,11,11/22/2009,1,7:20 PM,Primetime,L,1,0,Reg,Eagles,NFC-East,NFC,4,2,12,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,M
376,2009,11,11/22/2009,1,7:20 PM,Primetime,L,1,0,Reg,Eagles,NFC-East,NFC,4,1,10,1,Greg Olsen,43,TE,8,0,0,0,7,1,Shotgun,M
381,2009,11,11/22/2009,1,7:20 PM,Primetime,L,1,0,Reg,Eagles,NFC-East,NFC,4,2,10,0,Greg Olsen,43,TE,0,0,1,0,0,0,Shotgun,R
384,2009,12,11/29/2009,1,3:15 PM,Late,L,0,0,Reg,Vikings,NFC-North,NFC,1,3,5,1,Greg Olsen,43,TE,4,0,0,0,1,3,Under Center,LS
385,2009,12,11/29/2009,1,3:15 PM,Late,L,0,0,Reg,Vikings,NFC-North,NFC,2,1,10,1,Greg Olsen,43,TE,6,0,0,0,4,2,Under Center,R
386,2009,12,11/29/2009,1,3:15 PM,Late,L,0,0,Reg,Vikings,NFC-North,NFC,2,2,4,1,Greg Olsen,43,TE,9,0,0,1,8,1,Under Center,R
387,2009,12,11/29/2009,1,3:15 PM,Late,L,0,0,Reg,Vikings,NFC-North,NFC,2,1,10,1,Greg Olsen,43,TE,9,0,0,0,4,5,Under Center,RS
392,2009,12,11/29/2009,1,3:15 PM,Late,L,0,0,Reg,Vikings,NFC-North,NFC,2,1,10,1,Greg Olsen,43,TE,5,0,0,0,5,0,Under Center,R
393,2009,12,11/29/2009,1,3:15 PM,Late,L,0,0,Reg,Vikings,NFC-North,NFC,2,3,1,1,Greg Olsen,43,TE,5,0,0,1,3,2,Under Center,R
394,2009,12,11/29/2009,1,3:15 PM,Late,L,0,0,Reg,Vikings,NFC-North,NFC,2,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,RS
397,2009,12,11/29/2009,1,3:15 PM,Late,L,0,0,Reg,Vikings,NFC-North,NFC,2,1,10,1,Greg Olsen,43,TE,7,0,0,0,5,2,Under Center,L
407,2009,13,12/6/2009,1,12:00 PM,Early,W,1,0,Reg,Rams,NFC-West,NFC,1,2,9,1,Greg Olsen,43,TE,1,0,0,0,0,1,Under Center,R
412,2009,13,12/6/2009,1,12:00 PM,Early,W,1,0,Reg,Rams,NFC-West,NFC,2,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,L
433,2009,14,12/13/2009,1,12:00 PM,Early,L,1,0,Reg,Packers,NFC-North,NFC,2,2,18,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,LS
446,2009,14,12/13/2009,1,12:00 PM,Early,L,1,0,Reg,Packers,NFC-North,NFC,4,2,7,1,Greg Olsen,43,TE,2,0,0,0,2,0,Under Center,LS
449,2009,14,12/13/2009,1,12:00 PM,Early,L,1,0,Reg,Packers,NFC-North,NFC,4,2,10,1,Greg Olsen,43,TE,12,0,0,1,11,1,Under Center,R
451,2009,14,12/13/2009,1,12:00 PM,Early,L,1,0,Reg,Packers,NFC-North,NFC,4,2,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,LS
453,2009,14,12/13/2009,1,12:00 PM,Early,L,1,0,Reg,Packers,NFC-North,NFC,4,2,22,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,R
464,2009,15,12/20/2009,1,3:15 PM,Late,L,0,0,Reg,Ravens,AFC-North,AFC,1,3,9,1,Greg Olsen,43,TE,8,0,0,0,-3,11,Shotgun,L
471,2009,15,12/20/2009,1,3:15 PM,Late,L,0,0,Reg,Ravens,AFC-North,AFC,2,4,1,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,RS
477,2009,15,12/20/2009,1,3:15 PM,Late,L,0,0,Reg,Ravens,AFC-North,AFC,3,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,R
480,2009,15,12/20/2009,1,3:15 PM,Late,L,0,0,Reg,Ravens,AFC-North,AFC,4,2,13,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,RS
482,2009,15,12/20/2009,1,3:15 PM,Late,L,0,0,Reg,Ravens,AFC-North,AFC,4,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,RS
489,2009,16,12/28/2009,2,7:30 PM,Primetime,W,1,1,Reg,Vikings,NFC-North,NFC,1,3,4,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,M
490,2009,16,12/28/2009,2,7:30 PM,Primetime,W,1,1,Reg,Vikings,NFC-North,NFC,1,2,6,1,Greg Olsen,43,TE,16,0,0,1,1,15,Under Center,L
491,2009,16,12/28/2009,2,7:30 PM,Primetime,W,1,1,Reg,Vikings,NFC-North,NFC,2,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,R
493,2009,16,12/28/2009,2,7:30 PM,Primetime,W,1,1,Reg,Vikings,NFC-North,NFC,2,3,6,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,L
494,2009,16,12/28/2009,2,7:30 PM,Primetime,W,1,1,Reg,Vikings,NFC-North,NFC,2,1,10,1,Greg Olsen,43,TE,24,0,0,1,10,14,Under Center,R
497,2009,16,12/28/2009,2,7:30 PM,Primetime,W,1,1,Reg,Vikings,NFC-North,NFC,2,1,7,1,Greg Olsen,43,TE,7,1,0,1,7,0,Under Center,R
530,2009,17,1/3/2010,1,12:00 PM,Early,W,0,0,Reg,Lions,NFC-North,NFC,2,3,2,1,Greg Olsen,43,TE,2,0,0,1,1,1,Under Center,R
531,2009,17,1/3/2010,1,12:00 PM,Early,W,0,0,Reg,Lions,NFC-North,NFC,2,1,10,1,Greg Olsen,43,TE,34,0,0,1,23,11,Under Center,LS
536,2009,17,1/3/2010,1,12:00 PM,Early,W,0,0,Reg,Lions,NFC-North,NFC,2,1,10,1,Greg Olsen,43,TE,20,0,0,1,18,2,Shotgun,R
538,2009,17,1/3/2010,1,12:00 PM,Early,W,0,0,Reg,Lions,NFC-North,NFC,2,2,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,M
542,2009,17,1/3/2010,1,12:00 PM,Early,W,0,0,Reg,Lions,NFC-North,NFC,2,2,6,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,RS
543,2009,17,1/3/2010,1,12:00 PM,Early,W,0,0,Reg,Lions,NFC-North,NFC,2,3,6,1,Greg Olsen,43,TE,7,1,0,1,7,0,Shotgun,R
545,2009,17,1/3/2010,1,12:00 PM,Early,W,0,0,Reg,Lions,NFC-North,NFC,3,2,9,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,L
553,2009,17,1/3/2010,1,12:00 PM,Early,W,0,0,Reg,Lions,NFC-North,NFC,4,1,10,1,Greg Olsen,43,TE,31,0,0,1,17,14,Under Center,R
564,2010,1,9/12/2010,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,2,1,10,1,Greg Olsen,43,TE,4,0,0,0,1,3,Under Center,RS
568,2010,1,9/12/2010,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,2,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,L
574,2010,1,9/12/2010,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,2,1,10,1,Greg Olsen,43,TE,11,0,0,1,11,0,Under Center,LS
578,2010,1,9/12/2010,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,3,1,10,1,Greg Olsen,43,TE,9,0,0,0,-3,12,Under Center,R
584,2010,1,9/12/2010,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,4,2,1,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,R
589,2010,1,9/12/2010,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,4,3,2,1,Greg Olsen,43,TE,13,0,0,1,11,2,Under Center,R
596,2010,2,9/19/2010,1,12:00 PM,Early,W,0,0,Reg,Cowboys,NFC-East,NFC,1,1,10,1,Greg Olsen,43,TE,39,1,0,1,6,33,Under Center,M
624,2010,3,9/27/2010,2,7:30 PM,Primetime,W,1,0,Reg,Packers,NFC-North,NFC,1,1,10,1,Greg Olsen,43,TE,13,0,0,1,7,6,Under Center,LS
625,2010,3,9/27/2010,2,7:30 PM,Primetime,W,1,0,Reg,Packers,NFC-North,NFC,1,2,7,0,Greg Olsen,43,TE,0,0,1,0,0,0,Under Center,R
632,2010,3,9/27/2010,2,7:30 PM,Primetime,W,1,0,Reg,Packers,NFC-North,NFC,2,1,10,1,Greg Olsen,43,TE,5,0,0,0,3,2,Under Center,R
634,2010,3,9/27/2010,2,7:30 PM,Primetime,W,1,0,Reg,Packers,NFC-North,NFC,2,3,6,1,Greg Olsen,43,TE,9,1,0,1,7,2,Under Center,M
642,2010,3,9/27/2010,2,7:30 PM,Primetime,W,1,0,Reg,Packers,NFC-North,NFC,4,1,10,1,Greg Olsen,43,TE,16,0,0,1,-2,18,Under Center,R
646,2010,3,9/27/2010,2,7:30 PM,Primetime,W,1,0,Reg,Packers,NFC-North,NFC,4,2,20,1,Greg Olsen,43,TE,21,0,0,1,17,4,Under Center,R
653,2010,4,10/3/2010,1,7:30 PM,Primetime,L,0,0,Reg,Giants,NFC-East,NFC,1,3,5,0,Greg Olsen,43,TE,0,0,1,0,0,0,Under Center,LS
654,2010,4,10/3/2010,1,7:30 PM,Primetime,L,0,0,Reg,Giants,NFC-East,NFC,2,2,11,1,Greg Olsen,43,TE,4,0,0,0,2,2,Under Center,LS
657,2010,4,10/3/2010,1,7:30 PM,Primetime,L,0,0,Reg,Giants,NFC-East,NFC,2,1,10,1,Greg Olsen,43,TE,7,0,0,0,3,4,Under Center,R
659,2010,6,10/17/2010,1,12:00 PM,Early,L,1,0,Reg,Seahawks,NFC-West,NFC,1,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,R
661,2010,6,10/17/2010,1,12:00 PM,Early,L,1,0,Reg,Seahawks,NFC-West,NFC,1,2,9,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,LS
663,2010,6,10/17/2010,1,12:00 PM,Early,L,1,0,Reg,Seahawks,NFC-West,NFC,2,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,R
675,2010,6,10/17/2010,1,12:00 PM,Early,L,1,0,Reg,Seahawks,NFC-West,NFC,2,3,4,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,L
706,2010,7,10/24/2010,1,12:00 PM,Early,L,1,0,Reg,Washington,NFC-East,NFC,2,3,3,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,LS
716,2010,7,10/24/2010,1,12:00 PM,Early,L,1,0,Reg,Washington,NFC-East,NFC,3,2,6,1,Greg Olsen,43,TE,8,0,0,1,9,-1,Under Center,RS
724,2010,7,10/24/2010,1,12:00 PM,Early,L,1,0,Reg,Washington,NFC-East,NFC,3,2,7,1,Greg Olsen,43,TE,12,0,0,1,5,7,Under Center,LS
725,2010,7,10/24/2010,1,12:00 PM,Early,L,1,0,Reg,Washington,NFC-East,NFC,4,2,12,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,L
726,2010,7,10/24/2010,1,12:00 PM,Early,L,1,0,Reg,Washington,NFC-East,NFC,4,3,12,1,Greg Olsen,43,TE,23,0,0,1,19,4,Under Center,M
728,2010,7,10/24/2010,1,12:00 PM,Early,L,1,0,Reg,Washington,NFC-East,NFC,4,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,L
744,2010,9,11/7/2010,1,12:00 PM,Early,W,0,0,Reg,Bills,AFC-East,AFC,2,1,9,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,RS
746,2010,9,11/7/2010,1,12:00 PM,Early,W,0,0,Reg,Bills,AFC-East,AFC,2,3,4,1,Greg Olsen,43,TE,4,1,0,1,4,0,Under Center,M
756,2010,9,11/7/2010,1,12:00 PM,Early,W,0,0,Reg,Bills,AFC-East,AFC,3,1,10,1,Greg Olsen,43,TE,7,0,0,0,7,0,Under Center,RS
759,2010,9,11/7/2010,1,12:00 PM,Early,W,0,0,Reg,Bills,AFC-East,AFC,3,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,RS
761,2010,9,11/7/2010,1,12:00 PM,Early,W,0,0,Reg,Bills,AFC-East,AFC,4,2,8,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,M
762,2010,9,11/7/2010,1,12:00 PM,Early,W,0,0,Reg,Bills,AFC-East,AFC,4,3,8,0,Greg Olsen,43,TE,0,0,0,0,0,0,Shotgun,RS
763,2010,9,11/7/2010,1,12:00 PM,Early,W,0,0,Reg,Bills,AFC-East,AFC,4,2,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,RS
764,2010,9,11/7/2010,1,12:00 PM,Early,W,0,0,Reg,Bills,AFC-East,AFC,4,3,10,1,Greg Olsen,43,TE,18,0,0,1,14,4,Under Center,L
777,2010,10,11/14/2010,1,12:00 PM,Early,W,1,0,Reg,Vikings,NFC-North,NFC,2,3,7,1,Greg Olsen,43,TE,3,0,0,0,-2,5,Under Center,L
778,2010,10,11/14/2010,1,12:00 PM,Early,W,1,0,Reg,Vikings,NFC-North,NFC,2,3,14,1,Greg Olsen,43,TE,17,1,0,1,17,0,Under Center,M
780,2010,10,11/14/2010,1,12:00 PM,Early,W,1,0,Reg,Vikings,NFC-North,NFC,2,2,6,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,R
791,2010,10,11/14/2010,1,12:00 PM,Early,W,1,0,Reg,Vikings,NFC-North,NFC,3,2,8,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,RS
795,2010,10,11/14/2010,1,12:00 PM,Early,W,1,0,Reg,Vikings,NFC-North,NFC,3,2,8,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,R
801,2010,10,11/14/2010,1,12:00 PM,Early,W,1,0,Reg,Vikings,NFC-North,NFC,4,3,5,1,Greg Olsen,43,TE,11,0,0,1,6,5,Under Center,RS
802,2010,11,11/18/2010,5,7:20 PM,Primetime,W,0,0,Reg,Dolphins,AFC-East,AFC,1,2,12,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,L
803,2010,11,11/18/2010,5,7:20 PM,Primetime,W,0,0,Reg,Dolphins,AFC-East,AFC,1,1,10,1,Greg Olsen,43,TE,7,0,0,0,0,7,Under Center,R
815,2010,11,11/18/2010,5,7:20 PM,Primetime,W,0,0,Reg,Dolphins,AFC-East,AFC,2,1,10,1,Greg Olsen,43,TE,11,0,0,1,6,5,Under Center,RS
820,2010,11,11/18/2010,5,7:20 PM,Primetime,W,0,0,Reg,Dolphins,AFC-East,AFC,3,1,10,1,Greg Olsen,43,TE,12,0,0,1,12,0,Under Center,RS
821,2010,11,11/18/2010,5,7:20 PM,Primetime,W,0,0,Reg,Dolphins,AFC-East,AFC,3,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,L
822,2010,11,11/18/2010,5,7:20 PM,Primetime,W,0,0,Reg,Dolphins,AFC-East,AFC,3,3,7,1,Greg Olsen,43,TE,10,0,0,1,4,6,Under Center,L
838,2010,12,11/28/2010,1,3:15 PM,Late,W,1,0,Reg,Eagles,NFC-East,NFC,3,1,9,1,Greg Olsen,43,TE,9,1,0,1,9,0,Under Center,RS
870,2010,13,12/5/2010,1,12:00 PM,Early,W,0,0,Reg,Lions,NFC-North,NFC,4,1,15,1,Greg Olsen,43,TE,5,0,0,0,2,3,Under Center,R
874,2010,14,12/12/2010,1,3:15 PM,Late,L,1,0,Reg,Patriots,AFC-East,AFC,1,1,10,1,Greg Olsen,43,TE,6,0,0,0,3,3,Under Center,LS
904,2010,15,12/20/2010,2,7:30 PM,Primetime,W,0,0,Reg,Vikings,NFC-North,NFC,1,1,10,1,Greg Olsen,43,TE,2,0,0,0,-2,4,Under Center,R
909,2010,15,12/20/2010,2,7:30 PM,Primetime,W,0,0,Reg,Vikings,NFC-North,NFC,2,2,8,1,Greg Olsen,43,TE,8,0,0,1,5,3,Under Center,M
913,2010,15,12/20/2010,2,7:30 PM,Primetime,W,0,0,Reg,Vikings,NFC-North,NFC,2,1,10,1,Greg Olsen,43,TE,7,0,0,0,6,1,Under Center,RS
919,2010,15,12/20/2010,2,7:30 PM,Primetime,W,0,0,Reg,Vikings,NFC-North,NFC,3,3,7,1,Greg Olsen,43,TE,11,0,0,1,6,5,Under Center,M
929,2010,16,12/26/2010,1,12:00 PM,Early,W,1,0,Reg,Jets,AFC-East,AFC,2,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,R
932,2010,16,12/26/2010,1,12:00 PM,Early,W,1,0,Reg,Jets,AFC-East,AFC,2,1,10,1,Greg Olsen,43,TE,5,0,0,0,4,1,Under Center,RS
946,2010,16,12/26/2010,1,12:00 PM,Early,W,1,0,Reg,Jets,AFC-East,AFC,4,3,11,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,M
962,2010,17,1/2/2011,1,3:15 PM,Late,L,0,0,Reg,Packers,NFC-North,NFC,3,1,10,0,Greg Olsen,43,TE,0,0,0,0,0,0,Under Center,R
972,2010,17,1/2/2011,1,3:15 PM,Late,L,0,0,Reg,Packers,NFC-North,NFC,3,2,19,1,Greg Olsen,43,TE,4,0,0,0,4,0,Under Center,R
975,2010,17,1/2/2011,1,3:15 PM,Late,L,0,0,Reg,Packers,NFC-North,NFC,4,1,10,1,Greg Olsen,43,TE,6,0,0,0,2,4,Under Center,R
